LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,variables
1092,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1093,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1094,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1095,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE']"
1096,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM']"
1097,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY']"
1098,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM']"
1099,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS']"
1100,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT']"
1101,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat']"
1102,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,E14,Unloading offline registry hive: <*>,"[[], '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat']"
1103,2016-09-29,00:03:25,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],E36,Failed to create backup log cab. [ HRESULT = <*> ERROR_INVALID_FUNCTION] ,[['0x80070001 ']]
1104,2016-09-29,02:03:46,Info,CSI,0000000b CSI Store 3065408 (0x00000000002ec640) initialized,E13,<*> CSI Store <*> <*>,"[['0x00000000002ec640) '], '0000000b', '3065408']"
1105,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_2823393669']"
1106,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_2824723745']"
1107,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1108,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1109,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1110,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1111,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1112,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1113,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1114,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1115,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1116,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1117,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1118,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1119,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1120,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1121,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1122,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1123,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1124,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1125,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1126,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1127,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1128,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1129,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1130,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1131,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1132,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1133,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1134,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1135,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1136,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1137,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1138,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1139,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1140,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1141,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1142,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1143,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1144,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1145,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1146,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1147,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1148,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1149,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1150,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1151,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1152,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1153,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1154,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1155,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1156,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1157,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1158,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1159,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1160,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1161,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1162,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1163,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1164,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1165,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1166,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1167,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1168,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1169,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1170,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1171,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1172,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1173,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1174,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1175,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1176,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1177,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1178,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1179,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1180,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1181,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1182,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1183,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1184,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1185,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1186,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1187,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1188,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1189,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1190,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1191,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1192,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1193,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1194,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1195,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1196,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1197,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1198,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1199,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1200,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1201,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1202,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1203,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1204,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1205,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1206,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1207,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1208,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1209,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E4,Failed to get next element [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
1210,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1211,2016-09-29,02:03:47,Info,CBS,Session: 30546354_2830724089 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_2830724089']"
1212,2016-09-29,02:03:47,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E5,Failed to internally open package. [ HRESULT = <*> CBS_E_INVALID_PACKAGE] ,[['0x800f0805 ']]
1213,2016-09-29,02:03:47,Info,CBS,Session: 30546354_2833204231 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_2833204231']"
1214,2016-09-29,02:03:48,Info,CBS,Session: 30546354_2839784607 initialized by client WindowsUpdateAgent.,E43,Session: <*> initialized by client WindowsUpdateAgent.,"[[], '30546354_2839784607']"
1215,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E16,Warning: Unrecognized packageExtended attribute.,[[]]
1216,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E29,Expecting attribute name [ HRESULT = <*> CBS_E_MANIFEST_INVALID_ITEM] ,[['0x800f080d ']]
