LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,variables
1129,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 55, boot = -8764, init = 8814, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '55,', '-8764,', '8814,']"
1130,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 55, boot = -8768, init = 8818, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '55,', '-8768,', '8818,']"
1131,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 59, boot = -8772, init = 8826, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '-8772,', '59,', '8826,']"
1132,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 60, boot = -8772, init = 8827, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '-8772,', '60,', '8827,']"
1133,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_4 stored as bytes in memory (estimated size 890.0 B, free 805.7 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_4', '890.0', '805.7']"
1134,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_2 stored as bytes in memory (estimated size 850.0 B, free 806.5 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_2', '850.0', '806.5']"
1135,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_1 stored as bytes in memory (estimated size 935.0 B, free 807.4 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_1', '935.0', '807.4']"
1136,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_3 stored as bytes in memory (estimated size 930.0 B, free 808.4 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], '930.0', 'rdd_42_3', '808.4']"
1137,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 42, boot = 25, init = 16, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '42,', '16,', '25,']"
1138,17/06/09,20:11:07,INFO,executor.Executor,Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '0.0', '2703', '1200).']"
1139,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1205,E25,Got assigned task <*>,"[[], '1205']"
1140,17/06/09,20:11:07,INFO,executor.Executor,Running task 5.0 in stage 26.0 (TID 1205),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '5.0', '1205)']"
1141,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 41, boot = 21, init = 20, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '41,', '20,', '21,']"
1142,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 41, boot = 20, init = 20, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '41,', '20,', '20,']"
1143,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_5 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_5']"
1144,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:36460+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '36460+7292']"
1145,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 42, boot = 23, init = 19, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '42,', '19,', '23,']"
1146,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 42, boot = 20, init = 21, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '42,', '20,', '21,']"
1147,17/06/09,20:11:07,INFO,executor.Executor,Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '4.0', '2703', '1204).']"
1148,17/06/09,20:11:07,INFO,executor.Executor,Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2.0', '2703', '1202).']"
1149,17/06/09,20:11:07,INFO,executor.Executor,Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '1.0', '2703', '1201).']"
1150,17/06/09,20:11:07,INFO,executor.Executor,Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '3.0', '2703', '1203).']"
1151,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1206,E25,Got assigned task <*>,"[[], '1206']"
1152,17/06/09,20:11:07,INFO,executor.Executor,Running task 6.0 in stage 26.0 (TID 1206),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '6.0', '1206)']"
1153,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1207,E25,Got assigned task <*>,"[[], '1207']"
1154,17/06/09,20:11:07,INFO,executor.Executor,Running task 7.0 in stage 26.0 (TID 1207),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '7.0', '1207)']"
1155,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1208,E25,Got assigned task <*>,"[[], '1208']"
1156,17/06/09,20:11:07,INFO,executor.Executor,Running task 8.0 in stage 26.0 (TID 1208),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '8.0', '1208)']"
1157,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1209,E25,Got assigned task <*>,"[[], '1209']"
1158,17/06/09,20:11:07,INFO,executor.Executor,Running task 9.0 in stage 26.0 (TID 1209),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '9.0', '1209)']"
1159,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_6 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_6']"
1160,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:43752+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '43752+7292']"
1161,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_7 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_7']"
1162,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:51044+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '51044+7292']"
1163,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_8 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_8']"
1164,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:58336+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '58336+7292']"
1165,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_9 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_9']"
1166,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:65628+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '65628+7292']"
1167,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 54, boot = 21, init = 28, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '28,', '21,', '54,']"
1168,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_5 stored as bytes in memory (estimated size 930.0 B, free 809.3 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], '930.0', 'rdd_42_5', '809.3']"
1169,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 57, boot = 11, init = 41, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '11,', '41,', '57,']"
1170,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 53, boot = 7, init = 41, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '7,', '53,', '41,']"
1171,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 58, boot = 7, init = 46, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '7,', '58,', '46,']"
1172,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_6 stored as bytes in memory (estimated size 559.0 B, free 809.8 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_6', '559.0', '809.8']"
1173,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_9 stored as bytes in memory (estimated size 950.0 B, free 810.7 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_9', '950.0', '810.7']"
1174,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 65, boot = 10, init = 45, finish = 10",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '10,', '45,', '65,', '10']"
1175,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_8 stored as bytes in memory (estimated size 869.0 B, free 811.6 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_8', '869.0', '811.6']"
1176,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_7 stored as bytes in memory (estimated size 640.0 B, free 812.2 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_7', '640.0', '812.2']"
1177,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 45, boot = 19, init = 26, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '19,', '26,', '45,']"
1178,17/06/09,20:11:08,INFO,executor.Executor,Finished task 5.0 in stage 26.0 (TID 1205). 2705 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2705', '5.0', '1205).']"
1179,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1210,E25,Got assigned task <*>,"[[], '1210']"
1180,17/06/09,20:11:08,INFO,executor.Executor,Running task 10.0 in stage 26.0 (TID 1210),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '10.0', '1210)']"
1181,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_10 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_10']"
1182,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:72920+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '72920+7292']"
1183,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 41, boot = 24, init = 17, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '41,', '24,', '17,']"
1184,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 38, boot = 18, init = 20, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '38,', '18,', '20,']"
1185,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = 18, init = 21, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '39,', '18,', '21,']"
1186,17/06/09,20:11:08,INFO,executor.Executor,Finished task 6.0 in stage 26.0 (TID 1206). 2697 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '6.0', '1206).', '2697']"
1187,17/06/09,20:11:08,INFO,executor.Executor,Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2703', '9.0', '1209).']"
1188,17/06/09,20:11:08,INFO,executor.Executor,Finished task 8.0 in stage 26.0 (TID 1208). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2703', '8.0', '1208).']"
1189,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 42, boot = 22, init = 19, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '42,', '19,', '22,']"
1190,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1211,E25,Got assigned task <*>,"[[], '1211']"
1191,17/06/09,20:11:08,INFO,executor.Executor,Running task 11.0 in stage 26.0 (TID 1211),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '11.0', '1211)']"
1192,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1212,E25,Got assigned task <*>,"[[], '1212']"
1193,17/06/09,20:11:08,INFO,executor.Executor,Running task 12.0 in stage 26.0 (TID 1212),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '12.0', '1212)']"
1194,17/06/09,20:11:08,INFO,executor.Executor,Finished task 7.0 in stage 26.0 (TID 1207). 2699 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '7.0', '1207).', '2699']"
1195,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1213,E25,Got assigned task <*>,"[[], '1213']"
1196,17/06/09,20:11:08,INFO,executor.Executor,Running task 13.0 in stage 26.0 (TID 1213),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '13.0', '1213)']"
1197,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_11 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_11']"
1198,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:80212+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '80212+7292']"
1199,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1214,E25,Got assigned task <*>,"[[], '1214']"
1200,17/06/09,20:11:08,INFO,executor.Executor,Running task 14.0 in stage 26.0 (TID 1214),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '14.0', '1214)']"
1201,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_12 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_12']"
1202,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:87504+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '87504+7292']"
1203,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_13 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_13']"
1204,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:94796+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '94796+7292']"
1205,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_14 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_14']"
1206,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:102088+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '102088+7292']"
1207,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 48, boot = 8, init = 35, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '48,', '8,', '35,']"
1208,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_10 stored as bytes in memory (estimated size 948.0 B, free 813.1 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_10', '948.0', '813.1']"
1209,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 48, boot = 10, init = 33, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '48,', '10,', '33,']"
1210,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_11 stored as bytes in memory (estimated size 920.0 B, free 814.0 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_11', '920.0', '814.0']"
1211,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 51, boot = 3, init = 43, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '51,', '3,', '43,']"
1212,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_13 stored as bytes in memory (estimated size 912.0 B, free 814.9 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_13', '912.0', '814.9']"
1213,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 56, boot = 10, init = 40, finish = 6",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '6', '40,', '10,', '56,']"
1214,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 58, boot = 13, init = 40, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '13,', '40,', '58,']"
1215,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_12 stored as bytes in memory (estimated size 852.0 B, free 815.8 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_12', '852.0', '815.8']"
1216,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_14 stored as bytes in memory (estimated size 834.0 B, free 816.6 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_14', '834.0', '816.6']"
1217,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 42, boot = 17, init = 24, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '42,', '17,', '24,']"
1218,17/06/09,20:11:08,INFO,executor.Executor,Finished task 10.0 in stage 26.0 (TID 1210). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2703', '10.0', '1210).']"
1219,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1215,E25,Got assigned task <*>,"[[], '1215']"
1220,17/06/09,20:11:08,INFO,executor.Executor,Running task 15.0 in stage 26.0 (TID 1215),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '15.0', '1215)']"
1221,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_15 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_15']"
1222,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:109380+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '109380+7292']"
1223,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 41, boot = 21, init = 20, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '41,', '20,', '21,']"
1224,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 18, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '39,', '20,', '18,']"
1225,17/06/09,20:11:08,INFO,executor.Executor,Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2703', '11.0', '1211).']"
1226,17/06/09,20:11:08,INFO,executor.Executor,Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2703', '13.0', '1213).']"
1227,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1216,E25,Got assigned task <*>,"[[], '1216']"
1228,17/06/09,20:11:08,INFO,executor.Executor,Running task 16.0 in stage 26.0 (TID 1216),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '16.0', '1216)']"
1229,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 40, boot = 22, init = 18, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '40,', '18,', '22,']"
1230,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1217,E25,Got assigned task <*>,"[[], '1217']"
1231,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = 24, init = 14, finish = 1",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '1', '39,', '24,', '14,']"
1232,17/06/09,20:11:08,INFO,executor.Executor,Running task 17.0 in stage 26.0 (TID 1217),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '17.0', '1217)']"
1233,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_16 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_16']"
1234,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:116672+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '116672+7292']"
1235,17/06/09,20:11:08,INFO,executor.Executor,Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2703', '12.0', '1212).']"
1236,17/06/09,20:11:08,INFO,executor.Executor,Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2703', '14.0', '1214).']"
1237,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_17 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_17']"
1238,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:123964+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '123964+7292']"
1239,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1218,E25,Got assigned task <*>,"[[], '1218']"
1240,17/06/09,20:11:08,INFO,executor.Executor,Running task 18.0 in stage 26.0 (TID 1218),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '18.0', '1218)']"
1241,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1219,E25,Got assigned task <*>,"[[], '1219']"
1242,17/06/09,20:11:08,INFO,executor.Executor,Running task 19.0 in stage 26.0 (TID 1219),E27,Running task <*> in stage <*> (TID <*>,"[[], '26.0', '19.0', '1219)']"
1243,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_18 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_18']"
1244,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:131256+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '131256+7292']"
1245,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_19 not found, computing it",E10,"Partition <*> not found, computing it","[[], 'rdd_42_19']"
1246,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:138548+7292,E11,Input split: hdfs: <*> 9000/pjhe/logs/2kSOSP.log: <*>,"[['10.10.34.11'], '138548+7292']"
1247,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 49, boot = 16, init = 28, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '16,', '28,', '49,']"
1248,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_15 stored as bytes in memory (estimated size 913.0 B, free 817.5 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], '913.0', 'rdd_42_15', '817.5']"
1249,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 53, boot = 14, init = 34, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '14,', '53,', '34,']"
1250,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 52, boot = 13, init = 34, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '13,', '52,', '34,']"
1251,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_16 stored as bytes in memory (estimated size 748.0 B, free 818.2 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_16', '748.0', '818.2']"
1252,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_17 stored as bytes in memory (estimated size 836.0 B, free 819.0 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_17', '836.0', '819.0']"
1253,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 50, boot = 7, init = 38, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '7,', '50,', '38,']"
1254,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 52, boot = 2, init = 45, finish = 5",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '5', '52,', '2,', '45,']"
1255,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_19 stored as bytes in memory (estimated size 920.0 B, free 819.9 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_19', '920.0', '819.9']"
1256,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_18 stored as bytes in memory (estimated size 955.0 B, free 820.8 KB)",E28,Block <*> stored as bytes in memory (estimated size <*> <*> free <*> <*>,"[['B', 'KB'], 'rdd_42_18', '955.0', '820.8']"
1257,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 38, boot = 16, init = 22, finish = 0",E31,Times: total = <*> boot = <*> init = <*> finish = <*>,"[[], '0', '38,', '16,', '22,']"
1258,17/06/09,20:11:08,INFO,executor.Executor,Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,E30,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,"[[], '26.0', '2705', '15.0', '1215).']"
