LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,variables
991,Jul,9,12:16:49,combo,ftpd,23146.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:49', 'Jul'], '()', 'Sat', '9']"
992,Jul,9,12:16:49,combo,ftpd,23148.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:49', 'Jul'], '()', 'Sat', '9']"
993,Jul,9,12:16:49,combo,ftpd,23149.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:49', 'Jul'], '()', 'Sat', '9']"
994,Jul,9,12:16:49,combo,ftpd,23150.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:49', 'Jul'], '()', 'Sat', '9']"
995,Jul,9,12:16:49,combo,ftpd,23147.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:49', 'Jul'], '()', 'Sat', '9']"
996,Jul,9,12:16:51,combo,ftpd,23151.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:51', 'Jul'], '()', 'Sat', '9']"
997,Jul,9,12:16:51,combo,ftpd,23152.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:51', 'Jul'], '()', 'Sat', '9']"
998,Jul,9,12:16:51,combo,ftpd,23153.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:51', 'Jul'], '()', 'Sat', '9']"
999,Jul,9,12:16:51,combo,ftpd,23155.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:51', 'Jul'], '()', 'Sat', '9']"
1000,Jul,9,12:16:51,combo,ftpd,23154.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:51', 'Jul'], '()', 'Sat', '9']"
1001,Jul,9,12:16:52,combo,ftpd,23156.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:52', 'Jul'], '()', 'Sat', '9']"
1002,Jul,9,12:16:52,combo,ftpd,23157.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['211.167.68.59', '12:16:52', 'Jul'], '()', 'Sat', '9']"
1003,Jul,9,12:59:44,combo,ftpd,23204.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1004,Jul,9,12:59:44,combo,ftpd,23216.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1005,Jul,9,12:59:44,combo,ftpd,23215.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1006,Jul,9,12:59:44,combo,ftpd,23205.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1007,Jul,9,12:59:44,combo,ftpd,23217.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1008,Jul,9,12:59:44,combo,ftpd,23206.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1009,Jul,9,12:59:44,combo,ftpd,23207.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1010,Jul,9,12:59:44,combo,ftpd,23208.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1011,Jul,9,12:59:44,combo,ftpd,23209.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1012,Jul,9,12:59:44,combo,ftpd,23219.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1013,Jul,9,12:59:44,combo,ftpd,23210.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1014,Jul,9,12:59:44,combo,ftpd,23218.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1015,Jul,9,12:59:44,combo,ftpd,23213.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1016,Jul,9,12:59:44,combo,ftpd,23212.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1017,Jul,9,12:59:44,combo,ftpd,23211.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1018,Jul,9,12:59:44,combo,ftpd,23220.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1019,Jul,9,12:59:44,combo,ftpd,23214.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1020,Jul,9,12:59:44,combo,ftpd,23221.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:44', 'Jul'], '()', 'Sat', '9']"
1021,Jul,9,12:59:45,combo,ftpd,23222.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:45', 'Jul'], '()', 'Sat', '9']"
1022,Jul,9,12:59:45,combo,ftpd,23223.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:45', 'Jul'], '()', 'Sat', '9']"
1023,Jul,9,12:59:45,combo,ftpd,23224.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:45', 'Jul'], '()', 'Sat', '9']"
1024,Jul,9,12:59:45,combo,ftpd,23225.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:45', 'Jul'], '()', 'Sat', '9']"
1025,Jul,9,12:59:45,combo,ftpd,23226.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['81.171.220.226', '12:59:45', 'Jul'], '()', 'Sat', '9']"
1026,Jul,9,19:34:06,combo,sshd(pam_unix),23780.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1027,Jul,9,19:34:06,combo,sshd(pam_unix),23781.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1028,Jul,9,19:34:06,combo,sshd(pam_unix),23784.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1029,Jul,9,19:34:07,combo,sshd(pam_unix),23786.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1030,Jul,9,19:34:09,combo,sshd(pam_unix),23788.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1031,Jul,9,19:34:09,combo,sshd(pam_unix),23790.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1032,Jul,9,19:34:10,combo,sshd(pam_unix),23792.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1033,Jul,9,19:34:12,combo,sshd(pam_unix),23794.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1034,Jul,9,19:34:13,combo,sshd(pam_unix),23796.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1035,Jul,9,19:34:14,combo,sshd(pam_unix),23798.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'p15105218.pureserver.info']"
1036,Jul,9,22:53:19,combo,ftpd,24085.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:19', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1037,Jul,9,22:53:19,combo,ftpd,24088.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:19', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1038,Jul,9,22:53:19,combo,ftpd,24087.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:19', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1039,Jul,9,22:53:19,combo,ftpd,24089.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:19', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1040,Jul,9,22:53:19,combo,ftpd,24090.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:19', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1041,Jul,9,22:53:19,combo,ftpd,24091.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:19', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1042,Jul,9,22:53:22,combo,ftpd,24081.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1043,Jul,9,22:53:22,combo,ftpd,24071.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1044,Jul,9,22:53:22,combo,ftpd,24077.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1045,Jul,9,22:53:22,combo,ftpd,24086.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1046,Jul,9,22:53:22,combo,ftpd,24069.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1047,Jul,9,22:53:22,combo,ftpd,24074.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1048,Jul,9,22:53:22,combo,ftpd,24079.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1049,Jul,9,22:53:22,combo,ftpd,24072.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1050,Jul,9,22:53:22,combo,ftpd,24076.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1051,Jul,9,22:53:22,combo,ftpd,24075.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1052,Jul,9,22:53:22,combo,ftpd,24078.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1053,Jul,9,22:53:22,combo,ftpd,24080.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1054,Jul,9,22:53:22,combo,ftpd,24084.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1055,Jul,9,22:53:22,combo,ftpd,24070.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1056,Jul,9,22:53:22,combo,ftpd,24083.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1057,Jul,9,22:53:22,combo,ftpd,24082.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1058,Jul,9,22:53:22,combo,ftpd,24073.0,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['206.196.21.129', '129.206.196.21', '22:53:22', 'Jul'], 'Sat', '9', '(host<*>.maximumasp.com)']"
1059,Jul,10,03:55:15,combo,ftpd,24513.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1060,Jul,10,03:55:15,combo,ftpd,24512.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1061,Jul,10,03:55:15,combo,ftpd,24519.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1062,Jul,10,03:55:15,combo,ftpd,24514.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1063,Jul,10,03:55:15,combo,ftpd,24515.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1064,Jul,10,03:55:15,combo,ftpd,24516.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1065,Jul,10,03:55:15,combo,ftpd,24517.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1066,Jul,10,03:55:15,combo,ftpd,24521.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1067,Jul,10,03:55:15,combo,ftpd,24520.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1068,Jul,10,03:55:15,combo,ftpd,24522.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1069,Jul,10,03:55:15,combo,ftpd,24518.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1070,Jul,10,03:55:15,combo,ftpd,24523.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1071,Jul,10,03:55:15,combo,ftpd,24524.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1072,Jul,10,03:55:15,combo,ftpd,24525.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1073,Jul,10,03:55:15,combo,ftpd,24526.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1074,Jul,10,03:55:15,combo,ftpd,24527.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1075,Jul,10,03:55:15,combo,ftpd,24528.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1076,Jul,10,03:55:15,combo,ftpd,24529.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1077,Jul,10,03:55:15,combo,ftpd,24530.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1078,Jul,10,03:55:15,combo,ftpd,24531.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1079,Jul,10,03:55:15,combo,ftpd,24532.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1080,Jul,10,03:55:15,combo,ftpd,24533.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1081,Jul,10,03:55:15,combo,ftpd,24534.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['217.187.83.139', '03:55:15', 'Jul'], '()', 'Sun', '10']"
1082,Jul,10,04:04:31,combo,su(pam_unix),24898.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
1083,Jul,10,04:04:32,combo,su(pam_unix),24898.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
1084,Jul,10,04:04:33,combo,cups,,cupsd shutdown succeeded,E56,cupsd shutdown succeeded,[[]]
1085,Jul,10,04:04:39,combo,cups,,cupsd startup succeeded,E57,cupsd startup succeeded,[[]]
1086,Jul,10,04:04:46,combo,syslogd 1.4.1,,restart.,E82,restart.,[[]]
1087,Jul,10,04:04:46,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
1088,Jul,10,04:10:47,combo,su(pam_unix),26353.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
1089,Jul,10,04:10:47,combo,su(pam_unix),26353.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
1090,Jul,10,07:24:24,combo,ftpd,29726.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.83.227.67', '07:24:24', 'Jul'], 'Sun', '10', '(dsl-082-083-227-067.arcor-ip.net)']"
1091,Jul,10,07:24:24,combo,ftpd,29725.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.83.227.67', '07:24:24', 'Jul'], 'Sun', '10', '(dsl-082-083-227-067.arcor-ip.net)']"
1092,Jul,10,07:24:24,combo,ftpd,29719.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.83.227.67', '07:24:24', 'Jul'], 'Sun', '10', '(dsl-082-083-227-067.arcor-ip.net)']"
1093,Jul,10,07:24:24,combo,ftpd,29723.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.83.227.67', '07:24:24', 'Jul'], 'Sun', '10', '(dsl-082-083-227-067.arcor-ip.net)']"
